period,temperature,hours before sunrise,hours before sunset,demand
13632,16.1,-19.53333333,-3.28333333,657
13633,16.3,3.983333333,20.21666667,577
13634,16,3.483333333,19.71666667,548
13635,15.7,2.983333333,19.21666667,520
13636,15.3,2.483333333,18.71666667,513
13637,14.9,1.983333333,18.21666667,534
13638,14.4,1.483333333,17.71666667,543
13639,13.9,0.983333333,17.21666667,533
13640,13.8,0.483333333,16.71666667,522
13641,13.7,-0.016666667,16.21666667,527
13642,13.5,-0.516666667,15.71666667,530
13643,13.3,-1.016666667,15.21666667,590
13644,13.5,-1.516666667,14.71666667,739
13645,13.6,-2.016666667,14.21666667,862
13646,13.9,-2.516666667,13.71666667,895
13647,14.2,-3.016666667,13.21666667,911
13648,14.8,-3.516666667,12.71666667,827
13649,15.4,-4.016666667,12.21666667,812
13650,16.7,-4.516666667,11.71666667,795
13651,18,-5.016666667,11.21666667,793
13652,18.7,-5.516666667,10.71666667,782
13653,19.3,-6.016666667,10.21666667,798
13654,19.7,-6.516666667,9.71666667,781
13655,20.1,-7.016666667,9.21666667,814
13656,21.4,-7.516666667,8.71666667,822
13657,22.3,-8.016666667,8.21666667,787
13658,22.8,-8.516666667,7.71666667,747
13659,23.3,-9.016666667,7.21666667,742
13660,24.6,-9.516666667,6.71666667,734
13661,24.6,-10.01666667,6.21666667,735
13662,25.1,-10.51666667,5.71666667,769
13663,25.5,-11.01666667,5.21666667,844
13664,25.6,-11.51666667,4.71666667,927
13665,25.8,-12.01666667,4.21666667,1024
13666,25.9,-12.51666667,3.71666667,1128
13667,26.1,-13.01666667,3.21666667,1147
13668,25.7,-13.51666667,2.71666667,1163
13669,25.3,-14.01666667,2.21666667,1146
13670,23.4,-14.51666667,1.71666667,1105
13671,21.1,-15.01666667,1.21666667,1093
13672,19.8,-15.51666667,0.71666667,1111
13673,18.4,-16.01666667,0.21666667,1189
13674,17.5,-16.51666667,-0.28333333,1261
13675,16.5,-17.01666667,-0.78333333,1278
13676,15.8,-17.51666667,-1.28333333,1193
13677,14.9,-18.01666667,-1.78333333,1030
13678,14.7,-18.51666667,-2.28333333,881
13679,14.2,-19.01666667,-2.78333333,773
13680,14,-19.51666667,-3.28333333,667
13681,13.7,4,20.2,593
13682,13.3,3.5,19.7,562
13683,12.9,3,19.2,517
13684,12.6,2.5,18.7,515
13685,12.2,2,18.2,529
13686,12.5,1.5,17.7,549
13687,12.7,1,17.2,539
13688,12.9,0.5,16.7,533
13689,12.9,0,16.2,532
13690,13,-0.5,15.7,529
13691,13,-1,15.2,591
13692,13.3,-1.5,14.7,749
13693,13.5,-2,14.2,852
13694,14.2,-2.5,13.7,915
13695,14.9,-3,13.2,918
13696,16,-3.5,12.7,830
13697,17.1,-4,12.2,832
13698,19.1,-4.5,11.7,795
13699,21.1,-5,11.2,776
13700,22.8,-5.5,10.7,770
13701,24.2,-6,10.2,789
13702,24.9,-6.5,9.7,784
13703,25.6,-7,9.2,822
13704,26.2,-7.5,8.7,837
13705,26.6,-8,8.2,821
13706,27.1,-8.5,7.7,773
13707,27.6,-9,7.2,769
13708,28.8,-9.5,6.7,770
13709,28.8,-10,6.2,762
13710,29,-10.5,5.7,817
13711,29.1,-11,5.2,856
13712,28.2,-11.5,4.7,932
13713,27.2,-12,4.2,1020
13714,26.3,-12.5,3.7,1095
13715,25.4,-13,3.2,1144
13716,24.9,-13.5,2.7,1155
13717,24.3,-14,2.2,1134
13718,23.5,-14.5,1.7,1123
13719,22.6,-15,1.2,1112
13720,21.4,-15.5,0.7,1122
13721,20.2,-16,0.2,1213
13722,19.3,-16.5,-0.3,1278
13723,18.4,-17,-0.8,1297
13724,18.2,-17.5,-1.3,1204
13725,17.9,-18,-1.8,1040
13726,17.4,-18.5,-2.3,908
13727,16.8,-19,-2.8,801
13728,16.6,-19.5,-3.3,695
13729,15.7,4.016666667,20.18333333,613
13730,15.3,3.516666667,19.68333333,580
13731,14.9,3.016666667,19.18333333,543
13732,14.5,2.516666667,18.68333333,528
13733,14.1,2.016666667,18.18333333,549
13734,13.9,1.516666667,17.68333333,570
13735,13.6,1.016666667,17.18333333,566
13736,13.6,0.516666667,16.68333333,559
13737,13.1,0.016666667,16.18333333,557
13738,13.3,-0.483333333,15.68333333,549
13739,13.4,-0.983333333,15.18333333,614
13740,14.7,-1.483333333,14.68333333,766
13741,15.9,-1.983333333,14.18333333,870
13742,17.8,-2.483333333,13.68333333,899
13743,19.5,-2.983333333,13.18333333,915
13744,21.1,-3.483333333,12.68333333,804
13745,22.4,-3.983333333,12.18333333,829
13746,23.1,-4.483333333,11.68333333,816
13747,23.7,-4.983333333,11.18333333,785
13748,25,-5.483333333,10.68333333,786
13749,26.1,-5.983333333,10.18333333,801
13750,27.4,-6.483333333,9.68333333,790
13751,28.7,-6.983333333,9.18333333,815
13752,29.5,-7.483333333,8.68333333,838
13753,30.1,-7.983333333,8.18333333,832
13754,30,-8.483333333,7.68333333,762
13755,29.8,-8.983333333,7.18333333,749
13756,30.3,-9.483333333,6.68333333,752
13757,30.3,-9.983333333,6.18333333,753
13758,30.3,-10.48333333,5.68333333,804
13759,29.7,-10.98333333,5.18333333,846
13760,29.4,-11.48333333,4.68333333,934
13761,28.9,-11.98333333,4.18333333,987
13762,28.2,-12.48333333,3.68333333,1064
13763,27.4,-12.98333333,3.18333333,1130
13764,26.7,-13.48333333,2.68333333,1146
13765,26,-13.98333333,2.18333333,1112
13766,25.2,-14.48333333,1.68333333,1078
13767,24.3,-14.98333333,1.18333333,1074
13768,22.4,-15.48333333,0.68333333,1076
13769,20.4,-15.98333333,0.18333333,1183
13770,19.6,-16.48333333,-0.31666667,1262
13771,18.5,-16.98333333,-0.81666667,1285
13772,17.9,-17.48333333,-1.31666667,1197
13773,17.2,-17.98333333,-1.81666667,1063
13774,16.7,-18.48333333,-2.31666667,941
13775,16.2,-18.98333333,-2.81666667,805
13776,15.9,-19.48333333,-3.31666667,700
13777,15.5,4.033333333,20.16666667,629
13778,15.2,3.533333333,19.66666667,589
13779,14.8,3.033333333,19.16666667,553
13780,14.3,2.533333333,18.66666667,547
13781,13.7,2.033333333,18.16666667,556
13782,13.5,1.533333333,17.66666667,585
13783,13,1.033333333,17.16666667,578
13784,12.6,0.533333333,16.66666667,573
13785,12.1,0.033333333,16.16666667,560
13786,12.7,-0.466666667,15.66666667,554
13787,13.1,-0.966666667,15.16666667,603
13788,14.2,-1.466666667,14.66666667,754
13789,15.2,-1.966666667,14.16666667,859
13790,16.3,-2.466666667,13.66666667,911
13791,17.3,-2.966666667,13.16666667,926
13792,18.5,-3.466666667,12.66666667,834
13793,19.5,-3.966666667,12.16666667,864
13794,20.2,-4.466666667,11.66666667,858
13795,20.7,-4.966666667,11.16666667,865
13796,21.1,-5.466666667,10.66666667,847
13797,21.4,-5.966666667,10.16666667,842
13798,22.3,-6.466666667,9.66666667,832
13799,23.2,-6.966666667,9.16666667,880
13800,24.2,-7.466666667,8.66666667,876
13801,25.2,-7.966666667,8.16666667,840
13802,25.8,-8.466666667,7.66666667,788
13803,26.3,-8.966666667,7.16666667,781
13804,26.6,-9.466666667,6.66666667,781
13805,26.6,-9.966666667,6.16666667,770
13806,26.6,-10.46666667,5.66666667,813
13807,25.9,-10.96666667,5.16666667,861
13808,25.9,-11.46666667,4.66666667,958
13809,25.8,-11.96666667,4.16666667,1023
13810,26,-12.46666667,3.66666667,1076
13811,26.3,-12.96666667,3.16666667,1105
13812,25.9,-13.46666667,2.66666667,1112
13813,25.5,-13.96666667,2.16666667,1088
13814,25.1,-14.46666667,1.66666667,1087
13815,24.6,-14.96666667,1.16666667,1054
13816,22.8,-15.46666667,0.66666667,1065
13817,21.3,-15.96666667,0.16666667,1114
13818,20.3,-16.46666667,-0.33333333,1237
13819,19.2,-16.96666667,-0.83333333,1254
13820,19,-17.46666667,-1.33333333,1202
13821,18.7,-17.96666667,-1.83333333,1076
13822,18.2,-18.46666667,-2.33333333,990
13823,17.7,-18.96666667,-2.83333333,809
13824,16.6,-19.46666667,-3.33333333,709
13825,15.4,4.066666667,20.15,636
13826,15.3,3.566666667,19.65,613
13827,15.1,3.066666667,19.15,575
13828,15.1,2.566666667,18.65,564
13829,15.1,2.066666667,18.15,560
13830,14.8,1.566666667,17.65,549
13831,14.3,1.066666667,17.15,556
13832,13.9,0.566666667,16.65,530
13833,13.5,0.066666667,16.15,524
13834,13.4,-0.433333333,15.65,521
13835,13.3,-0.933333333,15.15,547
13836,14.3,-1.433333333,14.65,596
13837,15.2,-1.933333333,14.15,711
13838,16,-2.433333333,13.65,811
13839,16.7,-2.933333333,13.15,905
13840,17.6,-3.433333333,12.65,893
13841,18.5,-3.933333333,12.15,914
13842,19,-4.433333333,11.65,1004
13843,19.5,-4.933333333,11.15,1021
13844,20.2,-5.433333333,10.65,986
13845,20.8,-5.933333333,10.15,957
13846,21.5,-6.433333333,9.65,978
13847,22.2,-6.933333333,9.15,947
13848,22.8,-7.433333333,8.65,953
13849,23.2,-7.933333333,8.15,903
13850,23.3,-8.433333333,7.65,891
13851,23.3,-8.933333333,7.15,837
13852,24,-9.433333333,6.65,845
13853,24.6,-9.933333333,6.15,861
13854,24.6,-10.43333333,5.65,889
13855,25.3,-10.93333333,5.15,903
13856,24.8,-11.43333333,4.65,924
13857,24.2,-11.93333333,4.15,983
13858,24,-12.43333333,3.65,1021
13859,23.8,-12.93333333,3.15,1051
13860,23.6,-13.43333333,2.65,1050
13861,23.3,-13.93333333,2.15,1064
13862,22.7,-14.43333333,1.65,1041
13863,22.1,-14.93333333,1.15,1005
13864,21.1,-15.43333333,0.65,1021
13865,19.9,-15.93333333,0.15,1087
13866,18.2,-16.43333333,-0.35,1211
13867,16.4,-16.93333333,-0.85,1204
13868,15.3,-17.43333333,-1.35,1114
13869,14.2,-17.93333333,-1.85,1030
13870,13.6,-18.43333333,-2.35,921
13871,12.7,-18.93333333,-2.85,835
13872,12.3,-19.43333333,-3.35,752
13873,11.8,4.083333333,20.13333333,650
13874,11.5,3.583333333,19.63333333,602
13875,10.9,3.083333333,19.13333333,559
13876,10.7,2.583333333,18.63333333,532
13877,10.2,2.083333333,18.13333333,559
13878,9.9,1.583333333,17.63333333,572
13879,9.6,1.083333333,17.13333333,579
13880,9.3,0.583333333,16.63333333,524
13881,9.3,0.083333333,16.13333333,497
13882,9.2,-0.416666667,15.63333333,485
13883,9.1,-0.916666667,15.13333333,522
13884,11,-1.416666667,14.63333333,595
13885,12.7,-1.916666667,14.13333333,652
13886,15.2,-2.416666667,13.63333333,711
13887,17.4,-2.916666667,13.13333333,862
13888,19.2,-3.416666667,12.63333333,967
13889,21,-3.916666667,12.13333333,1006
13890,22.6,-4.416666667,11.63333333,991
13891,24.1,-4.916666667,11.13333333,1054
13892,24.5,-5.416666667,10.63333333,1046
13893,24.8,-5.916666667,10.13333333,1002
13894,25.4,-6.416666667,9.63333333,1064
13895,25.9,-6.916666667,9.13333333,1064
13896,26.4,-7.416666667,8.63333333,1059
13897,26.8,-7.916666667,8.13333333,1041
13898,27,-8.416666667,7.63333333,899
13899,27.1,-8.916666667,7.13333333,900
13900,27,-9.416666667,6.63333333,908
13901,26.9,-9.916666667,6.13333333,927
13902,26.9,-10.41666667,5.63333333,939
13903,28.3,-10.91666667,5.13333333,927
13904,27.4,-11.41666667,4.63333333,989
13905,26.8,-11.91666667,4.13333333,1015
13906,26.6,-12.41666667,3.63333333,1047
13907,26.4,-12.91666667,3.13333333,1107
13908,25.6,-13.41666667,2.63333333,1069
13909,24.8,-13.91666667,2.13333333,1105
13910,23.8,-14.41666667,1.63333333,1084
13911,22.7,-14.91666667,1.13333333,1029
13912,21,-15.41666667,0.63333333,1077
13913,19.2,-15.91666667,0.13333333,1169
13914,17.9,-16.41666667,-0.36666667,1295
13915,16.2,-16.91666667,-0.86666667,1259
13916,15.5,-17.41666667,-1.36666667,1164
13917,14.6,-17.91666667,-1.86666667,1025
13918,14.4,-18.41666667,-2.36666667,907
13919,14.1,-18.91666667,-2.86666667,764
13920,13.5,-19.41666667,-3.36666667,657
13921,12.6,4.1,20.11666667,594
13922,12.3,3.6,19.61666667,554
13923,11.8,3.1,19.11666667,512
13924,11.4,2.6,18.61666667,503
13925,10.9,2.1,18.11666667,525
13926,11.4,1.6,17.61666667,536
13927,12.4,1.1,17.11666667,529
13928,12.4,0.6,16.61666667,524
13929,12.4,0.1,16.11666667,520
13930,12.7,-0.4,15.61666667,529
13931,12.9,-0.9,15.11666667,594
13932,14.1,-1.4,14.61666667,726
13933,15.1,-1.9,14.11666667,847
13934,16,-2.4,13.61666667,886
13935,16.9,-2.9,13.11666667,893
13936,18.6,-3.4,12.61666667,822
13937,20,-3.9,12.11666667,825
13938,20.4,-4.4,11.61666667,819
13939,20.7,-4.9,11.11666667,810
13940,21.8,-5.4,10.61666667,807
13941,22.6,-5.9,10.11666667,814
13942,22.7,-6.4,9.61666667,795
13943,22.7,-6.9,9.11666667,820
13944,23.2,-7.4,8.61666667,849
13945,23.6,-7.9,8.11666667,832
13946,23,-8.4,7.61666667,764
13947,22.4,-8.9,7.11666667,764
13948,23.4,-9.4,6.61666667,765
13949,24.4,-9.9,6.11666667,765
13950,23.8,-10.4,5.61666667,774
13951,23.1,-10.9,5.11666667,844
13952,21.8,-11.4,4.61666667,933
13953,20.5,-11.9,4.11666667,1036
13954,19.3,-12.4,3.61666667,1118
13955,18.1,-12.9,3.11666667,1183
13956,17.6,-13.4,2.61666667,1198
13957,17,-13.9,2.11666667,1230
13958,17.3,-14.4,1.61666667,1228
13959,17.7,-14.9,1.11666667,1174
13960,17.2,-15.4,0.61666667,1170
13961,16.7,-15.9,0.11666667,1244
13962,16.3,-16.4,-0.38333333,1304
13963,15.8,-16.9,-0.88333333,1290
13964,15.5,-17.4,-1.38333333,1156
13965,15.1,-17.9,-1.88333333,1012
13966,14.8,-18.4,-2.38333333,874
13967,14.1,-18.9,-2.88333333,705
13968,13.8,-19.4,-3.38333333,613
13969,13.3,4.116666667,20.08333333,532
13970,13.2,3.616666667,19.58333333,511
13971,13.1,3.116666667,19.08333333,487
13972,13.4,2.616666667,18.58333333,481
13973,13.7,2.116666667,18.08333333,499
13974,13.1,1.616666667,17.58333333,491
13975,12.4,1.116666667,17.08333333,488
13976,11.9,0.616666667,16.58333333,486
13977,11.4,0.116666667,16.08333333,486
13978,11.5,-0.383333333,15.58333333,498
13979,11.5,-0.883333333,15.08333333,568
13980,12.6,-1.383333333,14.58333333,712
13981,13.6,-1.883333333,14.08333333,837
13982,14.7,-2.383333333,13.58333333,860
13983,15.7,-2.883333333,13.08333333,875
13984,16.6,-3.383333333,12.58333333,814
13985,17.4,-3.883333333,12.08333333,797
13986,18.1,-4.383333333,11.58333333,788
13987,18.7,-4.883333333,11.08333333,782
13988,18.8,-5.383333333,10.58333333,780
13989,18.9,-5.883333333,10.08333333,789
13990,18.5,-6.383333333,9.58333333,776
13991,18,-6.883333333,9.08333333,806
13992,18.8,-7.383333333,8.58333333,816
13993,19.4,-7.883333333,8.08333333,783
13994,19.9,-8.383333333,7.58333333,741
13995,20.1,-8.883333333,7.08333333,733
13996,20.3,-9.383333333,6.58333333,727
13997,20.5,-9.883333333,6.08333333,723
13998,20.5,-10.38333333,5.58333333,760
13999,20.8,-10.88333333,5.08333333,836
14000,20.9,-11.38333333,4.58333333,925
14001,21.2,-11.88333333,4.08333333,1034
14002,20.6,-12.38333333,3.58333333,1138
14003,20,-12.88333333,3.08333333,1166
14004,19.7,-13.38333333,2.58333333,1180
14005,19.4,-13.88333333,2.08333333,1172
14006,19.3,-14.38333333,1.58333333,1143
14007,19.1,-14.88333333,1.08333333,1136
14008,18.6,-15.38333333,0.58333333,1163
14009,17.9,-15.88333333,0.08333333,1243
14010,17.3,-16.38333333,-0.41666667,1277
14011,16.5,-16.88333333,-0.91666667,1269
14012,16.1,-17.38333333,-1.41666667,1162
14013,15.5,-17.88333333,-1.91666667,1008
14014,14.9,-18.38333333,-2.41666667,836
14015,14.2,-18.88333333,-2.91666667,704
14016,14.2,-19.38333333,-3.41666667,606
14017,14.3,4.133333333,20.06666667,534
14018,14.5,3.633333333,19.56666667,516
14019,14.6,3.133333333,19.06666667,478
14020,14.8,2.633333333,18.56666667,478
14021,14.9,2.133333333,18.06666667,486
14022,14.9,1.633333333,17.56666667,483
14023,14.8,1.133333333,17.06666667,481
14024,15.4,0.633333333,16.56666667,485
14025,15.9,0.133333333,16.06666667,488
14026,15.8,-0.366666667,15.56666667,495
14027,15.7,-0.866666667,15.06666667,566
14028,16.2,-1.366666667,14.56666667,714
14029,16.7,-1.866666667,14.06666667,831
14030,17.2,-2.366666667,13.56666667,888
14031,17.6,-2.866666667,13.06666667,892
14032,17.9,-3.366666667,12.56666667,826
14033,18.2,-3.866666667,12.06666667,818
14034,19.1,-4.366666667,11.56666667,789
14035,20,-4.866666667,11.06666667,769
14036,20.2,-5.366666667,10.56666667,763
14037,20.3,-5.866666667,10.06666667,773
14038,21.3,-6.366666667,9.56666667,775
14039,22.1,-6.866666667,9.06666667,810
14040,21.7,-7.366666667,8.56666667,828
14041,21.5,-7.866666667,8.06666667,806
14042,22.1,-8.366666667,7.56666667,763
14043,22.6,-8.866666667,7.06666667,754
14044,23.3,-9.366666667,6.56666667,755
14045,24,-9.866666667,6.06666667,745
14046,24,-10.36666667,5.56666667,799
14047,23.7,-10.86666667,5.06666667,845
14048,23.3,-11.36666667,4.56666667,928
14049,22.9,-11.86666667,4.06666667,1025
14050,22.7,-12.36666667,3.56666667,1102
14051,22.5,-12.86666667,3.06666667,1142
14052,22.5,-13.36666667,2.56666667,1140
14053,22.4,-13.86666667,2.06666667,1120
14054,21.9,-14.36666667,1.56666667,1113
14055,21.4,-14.86666667,1.06666667,1106
14056,20.6,-15.36666667,0.56666667,1116
14057,19.7,-15.86666667,0.06666667,1220
14058,19.1,-16.36666667,-0.43333333,1279
14059,18.3,-16.86666667,-0.93333333,1283
14060,17.7,-17.36666667,-1.43333333,1173
14061,17,-17.86666667,-1.93333333,1026
14062,16.1,-18.36666667,-2.43333333,849
14063,15.1,-18.86666667,-2.93333333,711
14064,14.4,-19.36666667,-3.43333333,609
14065,13.4,4.166666667,20.05,528
14066,12.3,3.666666667,19.55,510
14067,11.2,3.166666667,19.05,490
14068,10.8,2.666666667,18.55,482
14069,10.3,2.166666667,18.05,494
14070,10.2,1.666666667,17.55,479
14071,10,1.166666667,17.05,484
14072,10.1,0.666666667,16.55,482
14073,10.1,0.166666667,16.05,483
14074,10.3,-0.333333333,15.55,491
14075,10.5,-0.833333333,15.05,571
14076,11.6,-1.333333333,14.55,710
14077,12.7,-1.833333333,14.05,828
14078,14.2,-2.333333333,13.55,859
14079,15.7,-2.833333333,13.05,874
14080,16.5,-3.333333333,12.55,796
14081,17.1,-3.833333333,12.05,799
14082,17.5,-4.333333333,11.55,795
14083,17.8,-4.833333333,11.05,767
14084,19,-5.333333333,10.55,764
14085,20,-5.833333333,10.05,769
14086,19.8,-6.333333333,9.55,766
14087,19.6,-6.833333333,9.05,790
14088,21,-7.333333333,8.55,817
14089,21.9,-7.833333333,8.05,799
14090,22.3,-8.333333333,7.55,739
14091,22.6,-8.833333333,7.05,724
14092,22.7,-9.333333333,6.55,724
14093,22.7,-9.833333333,6.05,726
14094,22.7,-10.33333333,5.55,776
14095,22.8,-10.83333333,5.05,830
14096,23,-11.33333333,4.55,926
14097,23.1,-11.83333333,4.05,1004
14098,23.2,-12.33333333,3.55,1090
14099,23.3,-12.83333333,3.05,1140
14100,22.9,-13.33333333,2.55,1147
14101,22.5,-13.83333333,2.05,1127
14102,21.9,-14.33333333,1.55,1088
14103,21.1,-14.83333333,1.05,1098
14104,20.1,-15.33333333,0.55,1103
14105,19,-15.83333333,0.05,1218
14106,18.1,-16.33333333,-0.45,1284
14107,17,-16.83333333,-0.95,1271
14108,16,-17.33333333,-1.45,1150
14109,15,-17.83333333,-1.95,1019
14110,14.9,-18.33333333,-2.45,850
14111,14.8,-18.83333333,-2.95,698
14112,14.5,-19.33333333,-3.45,599
14113,13.5,4.183333333,20.03333333,531
14114,13.2,3.683333333,19.53333333,513
14115,12.5,3.183333333,19.03333333,488
14116,12.3,2.683333333,18.53333333,481
14117,12.1,2.183333333,18.03333333,487
14118,12,1.683333333,17.53333333,475
14119,11.9,1.183333333,17.03333333,479
14120,11.9,0.683333333,16.53333333,484
14121,11.5,0.183333333,16.03333333,480
14122,11.4,-0.316666667,15.53333333,491
14123,11.3,-0.816666667,15.03333333,556
14124,12.4,-1.316666667,14.53333333,694
14125,13.4,-1.816666667,14.03333333,816
14126,14.4,-2.316666667,13.53333333,869
14127,15.3,-2.816666667,13.03333333,889
14128,16.3,-3.316666667,12.53333333,835
14129,17.2,-3.816666667,12.03333333,849
14130,17.5,-4.316666667,11.53333333,853
14131,17.8,-4.816666667,11.03333333,861
14132,18.2,-5.316666667,10.53333333,841
14133,18.6,-5.816666667,10.03333333,826
14134,18.6,-6.316666667,9.53333333,827
14135,18.6,-6.816666667,9.03333333,871
14136,18.9,-7.316666667,8.53333333,875
14137,19.1,-7.816666667,8.03333333,826
14138,20.1,-8.316666667,7.53333333,782
14139,20.6,-8.816666667,7.03333333,772
14140,20.9,-9.316666667,6.53333333,771
14141,21.2,-9.816666667,6.03333333,764
14142,21.9,-10.31666667,5.53333333,802
14143,22.5,-10.81666667,5.03333333,855
14144,22.5,-11.31666667,4.53333333,958
14145,22.5,-11.81666667,4.03333333,1047
14146,22.2,-12.31666667,3.53333333,1112
14147,21.9,-12.81666667,3.03333333,1130
14148,21.3,-13.31666667,2.53333333,1144
14149,20.6,-13.81666667,2.03333333,1143
14150,19.7,-14.31666667,1.53333333,1161
14151,18.7,-14.81666667,1.03333333,1159
14152,18.2,-15.31666667,0.53333333,1195
14153,17.7,-15.81666667,0.03333333,1229
14154,16.6,-16.31666667,-0.46666667,1273
14155,15.2,-16.81666667,-0.96666667,1244
14156,14.6,-17.31666667,-1.46666667,1151
14157,14,-17.81666667,-1.96666667,1028
14158,13.7,-18.31666667,-2.46666667,894
14159,13.3,-18.81666667,-2.96666667,803
14160,13.3,-19.31666667,-3.46666667,701
14161,13.2,4.2,20.01666667,605
14162,13.4,3.7,19.51666667,563
14163,13.5,3.2,19.01666667,538
14164,13.5,2.7,18.51666667,518
14165,13.5,2.2,18.01666667,521
14166,13.6,1.7,17.51666667,516
14167,13.8,1.2,17.01666667,520
14168,14,0.7,16.51666667,528
14169,14.1,0.2,16.01666667,510
14170,14.1,-0.3,15.51666667,496
14171,14.1,-0.8,15.01666667,534
14172,14.4,-1.3,14.51666667,638
14173,14.6,-1.8,14.01666667,680
14174,15.1,-2.3,13.51666667,794
14175,15.5,-2.8,13.01666667,881
14176,16,-3.3,12.51666667,901
14177,16.5,-3.8,12.01666667,926
14178,17,-4.3,11.51666667,1001
14179,17.5,-4.8,11.01666667,1009
14180,18,-5.3,10.51666667,955
14181,18.4,-5.8,10.01666667,978
14182,19.4,-6.3,9.51666667,981
14183,20.1,-6.8,9.01666667,984
14184,20.7,-7.3,8.51666667,980
14185,21.1,-7.8,8.01666667,976
14186,21.4,-8.3,7.51666667,923
14187,21.5,-8.8,7.01666667,891
14188,22.4,-9.3,6.51666667,898
14189,22.4,-9.8,6.01666667,896
14190,22.4,-10.3,5.51666667,920
14191,22.4,-10.8,5.01666667,967
14192,22.6,-11.3,4.51666667,1003
14193,22.7,-11.8,4.01666667,1064
14194,22,-12.3,3.51666667,1090
